"","super_opeid","name","par_income_bin","par_income_lab","attend","stderr_attend","attend_level","attend_sat","stderr_attend_sat","attend_level_sat","rel_apply","stderr_rel_apply","rel_attend","stderr_rel_attend","rel_att_cond_app","rel_apply_sat","stderr_rel_apply_sat","rel_attend_sat","stderr_rel_attend_sat","rel_att_cond_app_sat","attend_instate","stderr_attend_instate","attend_level_instate","attend_instate_sat","stderr_attend_instate_sat","attend_level_instate_sat","attend_oostate","stderr_attend_oostate","attend_level_oostate","attend_oostate_sat","stderr_attend_oostate_sat","attend_level_oostate_sat","rel_apply_instate","stderr_rel_apply_instate","rel_attend_instate","stderr_rel_attend_instate","rel_att_cond_app_instate","rel_apply_oostate","stderr_rel_apply_oostate","rel_attend_oostate","stderr_rel_attend_oostate","rel_att_cond_app_oostate","rel_apply_instate_sat","stderr_rel_apply_instate_sat","rel_attend_instate_sat","stderr_rel_attend_instate_sat","rel_att_cond_app_instate_sat","rel_apply_oostate_sat","stderr_rel_apply_oostate_sat","rel_attend_oostate_sat","stderr_rel_attend_oostate_sat","rel_att_cond_app_oostate_sat","attend_unwgt","stderr_attend_unwgt","attend_unwgt_level","attend_unwgt_instate","stderr_attend_unwgt_instate","attend_unwgt_oostate","stderr_attend_unwgt_oostate","attend_unwgt_level_instate","attend_unwgt_level_oostate","rel_attend_unwgt","rel_apply_unwgt","stderr_rel_attend_unwgt","stderr_rel_apply_unwgt","rel_att_cond_app_unwgt","rel_attend_unwgt_instate","rel_attend_unwgt_oostate","stderr_rel_attend_unwgt_instate","stderr_rel_attend_unwgt_oostate","rel_apply_unwgt_instate","rel_apply_unwgt_oostate","stderr_rel_apply_unwgt_instate","stderr_rel_apply_unwgt_oostate","rel_att_cond_app_unwgt_instate","rel_att_cond_app_unwgt_oostate","public","flagship","tier","test_band_tier"
"183",3237,"Bryn Mawr College",10,"0-20",0.00043866507,0.0001062372,0.00042082419,0.00016932463,0.00028896375,0.00045719297,1.4805151,0.1505025,1.0423951,0.25245032,0.70407599,1.5163679,0.30670181,0.37035704,0.63203889,0.24423957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2544769e-05,8.9706491e-06,0.00010199534,NA,NA,NA,NA,NA,NA,0.51516831,0.63586998,0.087951556,0.040529009,0.8101787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"184",3237,"Bryn Mawr College",30,"20-40",0.0003832932,9.7359363e-05,0.00042082419,0.0005102593,0.00016278669,0.00045719297,1.4093701,0.11896917,0.91081554,0.23135401,0.64625716,1.2783264,0.20683457,1.1160699,0.35605684,0.87307119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6309608e-05,7.0717542e-06,0.00010199534,NA,NA,NA,NA,NA,NA,0.4540365,0.67891043,0.06933409,0.035188239,0.66877234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"185",3237,"Bryn Mawr College",50,"40-60",0.0002745353,5.5213e-05,0.00042082419,0.00056460989,0.00011683667,0.00045719297,0.9675259,0.070458539,0.65237528,0.13120206,0.67427164,1.0443901,0.13190053,1.2349488,0.2555522,1.1824592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1151041e-05,5.9426011e-06,0.00010199534,NA,NA,NA,NA,NA,NA,0.40346,0.64571482,0.058263455,0.030182322,0.62482691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"186",3237,"Bryn Mawr College",65,"60-70",0.00041278932,9.2720344e-05,0.00042082419,0.00033231868,0.00010433219,0.00045719297,0.98444772,0.080395967,0.98090684,0.22033036,0.99640322,0.93791151,0.12738898,0.72686744,0.22820164,0.77498507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5212131e-05,8.7319686e-06,0.00010199534,NA,NA,NA,NA,NA,NA,0.54132015,0.76398909,0.085611448,0.042163502,0.70854431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"187",3237,"Bryn Mawr College",75,"70-80",0.00035919697,5.8434489e-05,0.00042082419,0.00035587198,8.5309839e-05,0.00045719297,0.82126635,0.056801196,0.85355592,0.13885725,1.0393168,0.57460165,0.0858078,0.77838463,0.18659481,1.3546509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9273028e-05,9.6898084e-06,0.00010199534,NA,NA,NA,NA,NA,NA,0.77722204,0.80070734,0.095002457,0.039954703,0.97066933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"188",3237,"Bryn Mawr College",85,"80-90",0.00034342334,4.2367828e-05,0.00042082419,0.00040384728,8.8426394e-05,0.00045719297,0.93199289,0.046713632,0.81607318,0.10067821,0.87562168,0.92713052,0.087434903,0.88331908,0.19341153,0.95274514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8544864e-05,9.9498893e-06,0.00010199534,NA,NA,NA,NA,NA,NA,0.96617025,1.0860097,0.097552389,0.043292269,0.88965154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"189",3237,"Bryn Mawr College",92.5,"90-95",0.00042980013,4.8683112e-05,0.00042082419,0.0007053836,0.00012158185,0.00045719297,0.96096903,0.050315235,1.0213294,0.11568516,1.062812,1.0099038,0.10942823,1.5428575,0.26593113,1.5277272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00018469247,1.8122893e-05,0.00010199534,NA,NA,NA,NA,NA,NA,1.8107932,1.563742,0.17768355,0.070124783,1.1579871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"190",3237,"Bryn Mawr College",95.5,"95-96",0.00056179089,0.00010873393,0.00042082419,NA,0.00017082604,0.00045719297,1.0107927,0.10046819,1.3349776,0.25838327,1.3207234,0.980308,0.21082747,NA,0.37364098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00029479404,5.0563322e-05,0.00010199534,NA,NA,NA,NA,NA,NA,2.8902695,2.0382683,0.49574149,0.17622095,1.4180025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"191",3237,"Bryn Mawr College",96.5,"96-97",0.00071511592,0.00012619677,0.00042082419,0.00097075029,0.00027631299,0.00045719297,1.096347,0.10174683,1.6993223,0.29988003,1.5499859,1.0607336,0.21511327,2.1232834,0.60436839,2.0017123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035596383,5.406839e-05,0.00010199534,NA,NA,NA,NA,NA,NA,3.4900007,2.268538,0.53010648,0.18259828,1.5384361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"192",3237,"Bryn Mawr College",97.5,"97-98",0.00055313885,9.3813585e-05,0.00042082419,NA,0.00015063623,0.00045719297,1.1543319,0.10032102,1.314418,0.22292821,1.1386828,1.1966288,0.22114278,NA,0.32948065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035330601,5.4698932e-05,0.00010199534,NA,NA,NA,NA,NA,NA,3.4639425,2.5884964,0.53628856,0.19736601,1.3382064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"193",3237,"Bryn Mawr College",98.5,"98-99",0.00064516923,0.00010770885,0.00042082419,0.0004296015,0.00021157185,0.00045719297,1.0597831,0.091050141,1.5331087,0.25594738,1.446625,1.0603557,0.20781754,0.93965024,0.46276268,0.88616514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00037270173,5.6704048e-05,0.00010199534,NA,NA,NA,NA,NA,NA,3.6541054,2.5716314,0.55594742,0.19402319,1.420929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"194",3237,"Bryn Mawr College",99.400002,"99-99.9",0.00065823493,0.00010014701,0.00042082419,NA,NA,0.00045719297,1.1525536,0.094373666,1.5641567,0.23797826,1.3571228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00046650568,6.6176995e-05,0.00010199534,NA,NA,NA,NA,NA,NA,4.5737939,2.9704707,0.64882368,0.22039741,1.5397539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"195",3237,"Bryn Mawr College",99.5,"Top 1",0.00064066227,9.2811453e-05,0.00042082419,0.00084546342,0.00025865604,0.00045719297,1.1243643,0.088007748,1.5223988,0.22054686,1.3540086,1.615705,0.23890647,1.8492485,0.5657481,1.1445459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00048744839,6.3556501e-05,0.00010199534,NA,NA,NA,NA,NA,NA,4.7791238,2.9128013,0.62313139,0.2078917,1.6407311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"196",3237,"Bryn Mawr College",100,"Top 0.1",0.00058983464,0.00024355622,0.00042082419,NA,NA,0.00045719297,0.94587791,0.25444561,1.4016178,0.57876003,1.4818168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00055011822,0.0002225473,0.00010199534,NA,NA,NA,NA,NA,NA,5.3935623,2.6619999,2.181936,0.6208908,2.0261316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"197",3238,"Bucknell University",10,"0-20",0.00049599051,0.00011893791,0.0013588906,0.00027129054,0.00031209807,0.001624336,0.45821312,0.030880107,0.36499664,0.087525748,0.79656523,0.3512547,0.05749657,0.16701627,0.19213887,0.47548479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3881471e-05,9.1016072e-06,0.00034888272,NA,NA,NA,NA,NA,NA,0.15444008,0.21419966,0.026087871,0.0093494114,0.72100991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"198",3238,"Bucknell University",30,"20-40",0.00042871511,8.6109911e-05,0.0013588906,0.00064476475,0.00017831738,0.001624336,0.45679215,0.024436666,0.31548905,0.063367806,0.69066215,0.5305112,0.050469033,0.3969405,0.10977863,0.74822265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2583277e-05,7.6516335e-06,0.00034888272,NA,NA,NA,NA,NA,NA,0.15071906,0.25459355,0.021931821,0.0086170239,0.59199876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"199",3238,"Bucknell University",50,"40-60",0.00074297888,8.2029837e-05,0.0013588906,0.00057243404,0.00015353182,0.001624336,0.51209873,0.018356174,0.546754,0.060365301,1.0676731,0.39926863,0.031274818,0.35241109,0.094519742,0.88264155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012402669,1.0186905e-05,0.00034888272,NA,NA,NA,NA,NA,NA,0.35549679,0.37443995,0.029198652,0.0091612358,0.94940937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"200",3238,"Bucknell University",65,"60-70",0.00084584981,9.8384582e-05,0.0013588906,0.0006765445,0.00018065874,0.001624336,0.61559713,0.022036726,0.62245619,0.072400667,1.0111421,0.55658805,0.038622562,0.41650528,0.11122005,0.74831873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015500635,1.4559653e-05,0.00034888272,NA,NA,NA,NA,NA,NA,0.44429356,0.51028627,0.041732229,0.013624028,0.87067509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"201",3238,"Bucknell University",75,"70-80",0.00063899881,6.5843837e-05,0.0013588906,0.00070867827,0.00015016089,0.001624336,0.63876927,0.018069798,0.47023568,0.048454113,0.73615891,0.58541155,0.032751951,0.43628797,0.092444479,0.74526709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017113909,1.414261e-05,0.00034888272,NA,NA,NA,NA,NA,NA,0.49053475,0.65883881,0.040536858,0.014347274,0.74454439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"202",3238,"Bucknell University",85,"80-90",0.00094889326,6.6220651e-05,0.0013588906,0.00084368058,0.00013112272,0.001624336,0.78599852,0.015578104,0.69828528,0.048731409,0.88840532,0.73495644,0.030259047,0.5194003,0.080723889,0.70670897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00028967561,1.7027785e-05,0.00034888272,NA,NA,NA,NA,NA,NA,0.83029509,1.0568663,0.048806619,0.017045822,0.7856198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"203",3238,"Bucknell University",92.5,"90-95",0.001214134,7.714855e-05,0.0013588906,0.0015438019,0.00019893631,0.001624336,1.0448114,0.019972365,0.89347446,0.056773189,0.85515386,1.1448307,0.044561978,0.95042026,0.12247239,0.8301841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005643834,3.1687057e-05,0.00034888272,NA,NA,NA,NA,NA,NA,1.6176881,1.8433102,0.090824381,0.030490141,0.87759948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"204",3238,"Bucknell University",95.5,"95-96",0.0014797021,0.00017776774,0.0013588906,0.0012139108,0.00036882609,0.001624336,1.3198557,0.045081884,1.0889045,0.13081829,0.82501787,1.3546982,0.098165974,0.74732739,0.22706269,0.55165601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00072164764,7.8315948e-05,0.00034888272,NA,NA,NA,NA,NA,NA,2.0684533,2.6880374,0.22447643,0.080947638,0.76950318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"205",3238,"Bucknell University",96.5,"96-97",0.0022899313,0.00020789563,0.0013588906,0.0027884361,0.00050398748,0.001624336,1.6105494,0.048127852,1.6851476,0.15298924,1.0463185,1.8036804,0.10994492,1.7166622,0.31027293,0.95175517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012645343,0.00010337061,0.00034888272,NA,NA,NA,NA,NA,NA,3.6245255,3.3641915,0.29629043,0.090105675,1.0773839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"206",3238,"Bucknell University",97.5,"97-98",0.0024170217,0.00021073174,0.0013588906,0.0031678677,0.00054227543,0.001624336,1.7280817,0.047351226,1.7786728,0.15507631,1.0292759,1.894363,0.1089301,1.950254,0.33384436,1.0295038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013830059,0.00010676948,0.00034888272,NA,NA,NA,NA,NA,NA,3.9640996,3.9277468,0.3060326,0.096767969,1.0092554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"207",3238,"Bucknell University",98.5,"98-99",0.0037768532,0.00024680546,0.0013588906,0.0049319565,0.00062827067,0.001624336,2.0025518,0.049151994,2.7793653,0.18162276,1.3879118,2.1033626,0.10983959,3.0362909,0.38678616,1.4435414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023695214,0.00013998269,0.00034888272,NA,NA,NA,NA,NA,NA,6.7917418,4.7890291,0.40123135,0.10652191,1.4181876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"208",3238,"Bucknell University",99.400002,"99-99.9",0.0056912601,0.00030252023,0.0013588906,NA,NA,0.001624336,2.9182818,0.060649704,4.1881666,0.22262296,1.4351481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003902877,0.00018908762,0.00034888272,NA,NA,NA,NA,NA,NA,11.186788,7.1430149,0.54198045,0.13660838,1.5661156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"209",3238,"Bucknell University",99.5,"Top 1",0.0057925559,0.00028964205,0.0013588906,0.0064373254,0.00069052033,0.001624336,2.9507318,0.057681832,4.2627096,0.21314597,1.444628,3.0715542,0.12724486,3.9630504,0.4251093,1.2902427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039990619,0.00018152807,0.00034888272,NA,NA,NA,NA,NA,NA,11.462481,7.2830963,0.52031261,0.13086203,1.5738473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"210",3238,"Bucknell University",100,"Top 0.1",0.0066749924,0.00099198532,0.0013588906,NA,NA,0.001624336,3.2648718,0.18912306,4.9120898,0.7299965,1.5045276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047755842,0.00063371612,0.00034888272,NA,NA,NA,NA,NA,NA,13.688222,8.5486069,1.8164159,0.44919652,1.6012225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"211",1131,"California Institute Of Technology",10,"0-20",0.0049549667,0.0022966466,0.006421512,9.4836098e-05,0,0.00067990826,1.0063975,0.089326888,0.77161992,0.35764888,0.76671487,1.4715964,0.14501333,0.13948366,0,0.09478391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8901157e-05,5.3294498e-06,9.1656933e-05,NA,NA,NA,NA,NA,NA,0.20621634,0.57294583,0.058145627,0.016612999,0.35992292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"212",1131,"California Institute Of Technology",30,"20-40",0.001040266,0.00059902098,0.006421512,NA,0.00023712024,0.00067990826,1.0873181,0.083084665,0.16199705,0.093283482,0.14898773,1.5263562,0.11374393,NA,0.3487533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0003328e-05,2.4696128e-06,9.1656933e-05,NA,NA,NA,NA,NA,NA,0.10913881,0.59434295,0.026944092,0.014257007,0.18362935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"213",1131,"California Institute Of Technology",50,"40-60",0.004700874,0.0012420358,0.006421512,0.00045605027,0.00024972807,0.00067990826,1.1063616,0.05776199,0.73205096,0.19341797,0.6616742,1.1568382,0.066769674,0.67075264,0.3672967,0.57981545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3158249e-05,5.1639449e-06,9.1656933e-05,NA,NA,NA,NA,NA,NA,0.36176476,0.65564698,0.056339927,0.012991547,0.55176759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"214",1131,"California Institute Of Technology",65,"60-70",0.0045368876,0.0012035229,0.006421512,0.00079869566,0.00032510844,0.00067990826,1.0349174,0.056097671,0.70651394,0.18742049,0.68267667,1.0776594,0.067179777,1.1747109,0.47816515,1.0900577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.241936e-05,7.592836e-06,9.1656933e-05,NA,NA,NA,NA,NA,NA,0.46280581,0.71888113,0.082839735,0.017199373,0.64378625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"215",1131,"California Institute Of Technology",75,"70-80",0.0084306737,0.0013968515,0.006421512,0.00055085437,0.00024362143,0.00067990826,0.95274442,0.040171798,1.3128798,0.21752688,1.3779979,1.0148414,0.051525969,0.81018925,0.35831514,0.79834074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.875156e-05,9.5483547e-06,9.1656933e-05,NA,NA,NA,NA,NA,NA,0.85919917,0.82557482,0.10417493,0.017022613,1.0407284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"216",1131,"California Institute Of Technology",85,"80-90",0.0060493401,0.00077180087,0.006421512,0.00070843357,0.00018784573,0.00067990826,1.0403544,0.030608881,0.94204295,0.1201899,0.90550196,0.92121714,0.037762456,1.0419546,0.276281,1.131063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011548076,1.0723736e-05,9.1656933e-05,NA,NA,NA,NA,NA,NA,1.2599239,1.1417778,0.11699863,0.01878611,1.1034757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"217",1131,"California Institute Of Technology",92.5,"90-95",0.0078987302,0.00088660262,0.006421512,0.00051381701,0.00017752592,0.00067990826,1.0921061,0.031490281,1.2300421,0.13806757,1.1263027,1.0516068,0.045745984,0.75571519,0.26110274,0.71862906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021369019,1.9561085e-05,9.1656933e-05,NA,NA,NA,NA,NA,NA,2.3314133,1.786507,0.21341631,0.032184873,1.3050121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"218",1131,"California Institute Of Technology",95.5,"95-96",0.0048405095,0.0012736365,0.006421512,0.00054399314,0.00046187942,0.00067990826,1.0717356,0.056220185,0.75379592,0.19833903,0.70334131,1.2017106,0.096393794,0.80009788,0.67932606,0.66579914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022225847,4.4411794e-05,9.1656933e-05,NA,NA,NA,NA,NA,NA,2.4248953,2.3636897,0.48454374,0.081616178,1.025894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
"219",1131,"California Institute Of Technology",96.5,"96-97",0.0077948859,0.0015127929,0.006421512,0.00091255771,0.00045727505,0.00067990826,1.0962316,0.054255202,1.2138708,0.23558204,1.1073123,1.0140349,0.085496232,1.3421777,0.67255402,1.3236011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00036617176,5.5370961e-05,9.1656933e-05,NA,NA,NA,NA,NA,NA,3.9950252,2.5506518,0.60411102,0.084880508,1.5662762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","Tier 2 Private"
